,, ,
,, ,
01011102,Dejavnost bivšega predsednika Republike Slovenije,"79526 74996 50104 63,0 66,8",
,,"42018 29471 70,1 78,6",
1027,Plače pisarne bivšega predsednika Republike Slovenije,37488,
400,Plače in drugi izdatki zaposlenim,"35345 30295 23544 66,6 77,7",
401,Prispevki delodajalcev za socialno varnost,"5011 5026 3934 78,5 78,3",
402,Izdatki za blago in storitve,"1662 2167 1993 119,9 92,0",
1193,Sredstva za izvedbo ZSPJS - pisarne bivšega predsednika,"177 177 0 0,0 0,0",
,Republike Slovenije,,
400,Plače in drugi izdatki zaposlenim,"177 177 0 0,0 0,0",
1046,Materialni stroški pisarne bivšega predsednika Republike,"34296 34296 19515 56,9 56,9",
,Slovenije,,
402,Izdatki za blago in storitve,"34296 34296 19515 56,9 56,9",
1061,Investicije in investicijsko vzdrževanje pisarne bivšega,"3035 3035 1119 36,9 36,9",
,predsednika Republike Slovenije,,
420,Nakup in gradnja osnovnih sredstev,"3035 3035 1119 36,9 36,9",
,POSEBNI DEL ZAKLJUČNEGA RAČUNA PRORAČUNA,Stran 1 od 194,
,"Vir podatkov: Ministrstvo za finance, Direktorat za javno računovodstvo",,
,NEVLADNI PRORAČUNSKI UPORABNIKI,Bilanca odhodkov,
121,DRŽAVNI ZBOR,v tiso&#269; tolarjih,
,,RE/VP,
,,Spremenjeni Veljavni Realizacija RE/SP,
,,2004,
,,2004,
,,prora&#269;un 2004 prora&#269;un 2004 2004,
,SPU/PU/PPP/GPR/PPR/PP/K3,,
,,(5=3/2),
,,(1) (2) (3) (4=3/1),
121,DRŽAVNI ZBOR,"6125005 6278967 5880740 96,0 93,7",
1211,Državni zbor,"6125005 6278967 5880740 96,0 93,7",
01,POLITIČNI SISTEM,"6125005 6278967 5880740 96,0 93,7",
0101,Politični sistem,"6125005 6278967 5880740 96,0 93,7",
01011201,Dejavnost državnega zbora,"6125005 6278967 5880740 96,0 93,7",
3001,Plače,"3365035 3519622 3515069 104,5 99,9",
400,Plače in drugi izdatki zaposlenim,"2685332 2820440 2816835 104,9 99,9",
401,Prispevki delodajalcev za socialno varnost,"433112 445171 444263 102,6 99,8",
402,Izdatki za blago in storitve,"246591 254011 253971 103,0 100,0",
1195,Sredstva za izvedbo ZSPJS,"15600 15600 0 0,0 0,0",
400,Plače in drugi izdatki zaposlenim,"15600 15600 0 0,0 0,0",
3325,Materialni stroški,"738589 842787 805840 109,1 95,6",
402,Izdatki za blago in storitve,"735836 840033 804768 109,4 95,8",
411,Transferi posameznikom in gospodinjstvom,"2753 2753 1072 38,9 38,9",
2817,Investicije in investicijsko vzdrževanje državnih organov,"623700 623700 436077 69,9 69,9",
420,Nakup in gradnja osnovnih sredstev,"623700 623700 436077 69,9 69,9",
3649,Drugi odhodki za delo na drugih področjih,"699513 428798 403689 57,7 94,1",
400,Plače in drugi izdatki zaposlenim,"2149 0 0 0,0 -",
402,Izdatki za blago in storitve,"697364 428798 403689 57,9 94,1",
,Strokovna pomoč poslancem,"457767 397804 86,9 84,7",
1175,,469697,
400,Plače in drugi izdatki zaposlenim,"115962 125772 110857 95,6 88,1",
401,Prispevki delodajalcev za socialno varnost,"16833 19024 16890 100,3 88,8",
402,Izdatki za blago in storitve,"324972 324902 270057 83,1 83,1",
1202,Prevozna sredstva - sredstva odprodaje državnega premoženja,"5800 5083 5083 87,6 100,0",
420,Nakup in gradnja osnovnih sredstev,"5800 5083 5083 87,6 100,0",
124,Poročevalec,"170000 243537 224927 132,3 92,4",
402,Izdatki za blago in storitve,"170000 243537 224927 132,3 92,4",
125,Restavracija,"49000 76839 60367 123,2 78,6",
402,Izdatki za blago in storitve,"49000 76839 60367 123,2 78,6",
8926,Prevozna sredstva - sredstva odškodnine,"0 2744 0 - 0,0",
402,Izdatki za blago in storitve,"0 2744 0 - 0,0",
7816,Vzdrževanje službenih stanovanj - sredstva najemnine,"0 50559 31885 - 63,1",
402,Izdatki za blago in storitve,"0 41171 25764 - 62,6",
420,Nakup in gradnja osnovnih sredstev,"0 9388 6121 - 65,2",
,POSEBNI DEL ZAKLJUČNEGA RAČUNA PRORAČUNA,Stran 2 od 194,
,"Vir podatkov: Ministrstvo za finance, Direktorat za javno računovodstvo",,
,NEVLADNI PRORAČUNSKI UPORABNIKI,Bilanca odhodkov,
122,DRŽAVNI SVET,v tiso&#269; tolarjih,
,,RE/VP,
,,Spremenjeni Veljavni Realizacija RE/SP,
,,2004,
,,2004,
,,prora&#269;un 2004 prora&#269;un 2004 2004,
,SPU/PU/PPP/GPR/PPR/PP/K3,,
,,(5=3/2),
,,(1) (2) (3) (4=3/1),
122,DRŽAVNI SVET,"476247 479463 457667 96,1 95,5",
1212,Državni svet,"476247 479463 457667 96,1 95,5",
01,POLITIČNI SISTEM,"476247 479463 457667 96,1 95,5",
0101,Politični sistem,"476247 479463 457667 96,1 95,5",
01011204,Dejavnost državnega sveta,"476247 479463 457667 96,1 95,5",
8131,Plače,"222811 222811 204862 91,9 91,9",
400,Plače in drugi izdatki zaposlenim,"176713 176473 163720 92,7 92,8",
401,Prispevki delodajalcev za socialno varnost,"29467 29707 27435 93,1 92,4",
402,Izdatki za blago in storitve,"16630 16630 13707 82,4 82,4",
1218,Sredstva za izvedbo ZSPJS,"852 852 0 0,0 0,0",
400,Plače in drugi izdatki zaposlenim,"852 852 0 0,0 0,0",
8134,Materialni stroški,"92471 91116 89634 96,9 98,4",
402,Izdatki za blago in storitve,"92471 91116 89634 96,9 98,4",
2818,Investicije in investicijsko vzdrževanje državnih organov,"22175 22175 21335 96,2 96,2",
420,Nakup in gradnja osnovnih sredstev,"22175 22175 21335 96,2 96,2",
8139,Drugi odhodki za delo,"136137 137492 136820 100,5 99,5",
402,Izdatki za blago in storitve,"136137 137492 136820 100,5 99,5",
8640,Prevozna sredstva - sredstva od prodaje državnega premoženja,"1800 4900 4900 272,2 100,0",
420,Nakup in gradnja osnovnih sredstev,"1800 4900 4900 272,2 100,0",
8721,Prevozna sredstva - sredstva odškodnine,"0 116 116 - 100,0",
420,Nakup in gradnja osnovnih sredstev,"0 116 116 - 100,0",
,POSEBNI DEL ZAKLJUČNEGA RAČUNA PRORAČUNA,Stran 3 od 194,
,"Vir podatkov: Ministrstvo za finance, Direktorat za javno računovodstvo",,
,NEVLADNI PRORAČUNSKI UPORABNIKI,Bilanca odhodkov,
123,REPUBLIŠKA VOLILNA KOMISIJA,v tiso&#269; tolarjih,
,,RE/VP,
,,Spremenjeni Veljavni Realizacija RE/SP,
,,2004,
,,2004,
,,prora&#269;un 2004 prora&#269;un 2004 2004,
,SPU/PU/PPP/GPR/PPR/PP/K3,,
,,(5=3/2),
,,(1) (2) (3) (4=3/1),
123,REPUBLIŠKA VOLILNA KOMISIJA,"1453217 1937806 1877627 129,2 96,9",
1213,Republiška volilna komisija,"1453217 1937806 1877627 129,2 96,9",
01,POLITIČNI SISTEM,"1453217 1937806 1877627 129,2 96,9",
0101,Politični sistem,"1453217 1937806 1877627 129,2 96,9",
01011202,Izvedba in nadzor volitev in referendumov,"1453217 1937806 1877627 129,2 96,9",
7660,Plače,"29632 29632 26854 90,6 90,6",
400,Plače in drugi izdatki zaposlenim,"23568 23572 21826 92,6 92,6",
401,Prispevki delodajalcev za socialno varnost,"3974 3990 3747 94,3 93,9",
402,Izdatki za blago in storitve,"2090 2070 1281 61,3 61,9",
1246,Sredstva za izvedbo ZSPJS,"223 223 0 0,0 0,0",
400,Plače in drugi izdatki zaposlenim,"223 223 0 0,0 0,0",
7670,Materialni stroški,"23844 23844 22765 95,5 95,5",
402,Izdatki za blago in storitve,"23844 23844 22765 95,5 95,5",
2819,Investicije in investicijsko vzdrževanje državnih organov,"3776 3776 3326 88,1 88,1",
420,Nakup in gradnja osnovnih sredstev,"3776 3776 3326 88,1 88,1",
1250,Izvedba volitev poslancev iz Slovenije v evropski parlament,"695760 641218 633830 91,1 98,9",
402,Izdatki za blago in storitve,"695760 641218 633830 91,1 98,9",
7000,Izvedba volitev v državni zbor,"699983 643010 594893 85,0 92,5",
402,Izdatki za blago in storitve,"699983 643010 594893 85,0 92,5",
8259,Izvedba zakonodajnega referenduma,"0 596105 595959 - 100,0",
402,Izdatki za blago in storitve,"0 596105 595959 - 100,0",
,POSEBNI DEL ZAKLJUČNEGA RAČUNA PRORAČUNA,Stran 4 od 194,
,"Vir podatkov: Ministrstvo za finance, Direktorat za javno računovodstvo",,
,NEVLADNI PRORAČUNSKI UPORABNIKI,Bilanca odhodkov,
124,VARUH ČLOVEKOVIH PRAVIC,v tiso&#269; tolarjih,
,,RE/VP,
,,Spremenjeni Veljavni Realizacija RE/SP,
,,2004,
,,2004,
,,prora&#269;un 2004 prora&#269;un 2004 2004,
,SPU/PU/PPP/GPR/PPR/PP/K3,,
,,(5=3/2),
,,(1) (2) (3) (4=3/1),
124,VARUH ČLOVEKOVIH PRAVIC,"406300 406402 380704 93,7 93,7",
1214,Varuh človekovih pravic,"406300 406402 380704 93,7 93,7",
01,POLITIČNI SISTEM,"406300 406402 380704 93,7 93,7",
0101,Politični sistem,"406300 406402 380704 93,7 93,7",
01011203,Varovanje človekovih pravic in temeljnih svoboščin,"406300 406402 380704 93,7 93,7",
3095,Plače,"319357 319357 303319 95,0 95,0",
400,Plače in drugi izdatki zaposlenim,"251685 250948 240783 95,7 96,0",
401,Prispevki delodajalcev za socialno varnost,"43681 44417 40000 91,6 90,1",
402,Izdatki za blago in storitve,"23991 23991 22536 93,9 93,9",
1266,Sredstva za izvedbo ZSPJS,"1071 1071 0 0,0 0,0",
400,Plače in drugi izdatki zaposlenim,"1071 1071 0 0,0 0,0",
3419,Materialni stroški,"77770 77770 71060 91,4 91,4",
402,Izdatki za blago in storitve,"77770 77770 71060 91,4 91,4",
7338,Investicije in investicijsko vzdrževanje državnih organov,"8103 8103 6295 77,7 77,7",
420,Nakup in gradnja osnovnih sredstev,"8103 8103 6295 77,7 77,7",
8621,Osnovna sredstva - sredstva od prodaje državnega premoženja,"0 102 30 - 29,4",
420,Nakup in gradnja osnovnih sredstev,"0 102 30 - 29,4",
,POSEBNI DEL ZAKLJUČNEGA RAČUNA PRORAČUNA,Stran 5 od 194,
,"Vir podatkov: Ministrstvo za finance, Direktorat za javno računovodstvo",,
,NEVLADNI PRORAČUNSKI UPORABNIKI,Bilanca odhodkov,
125,POOBLAŠČENEC ZA DOSTOP DO INFORMACIJ JAVNEGA ZNAČAJA,v tiso&#269; tolarjih,
,,RE/VP,
,,Spremenjeni Veljavni Realizacija RE/SP,
,,2004,
,,2004,
,,prora&#269;un 2004 prora&#269;un 2004 2004,
,SPU/PU/PPP/GPR/PPR/PP/K3,,
,,(5=3/2),
,,(1) (2) (3) (4=3/1),
125,POOBLAŠČENEC ZA DOSTOP DO,"53261 50662 47821 89,8 94,4",
,INFORMACIJ JAVNEGA ZNAČAJA,,
1215,Pooblaščenec za dostop do informacij javnega značaja,"53261 50662 47821 89,8 94,4",
01,POLITIČNI SISTEM,"53261 50662 47821 89,8 94,4",
,,"53261 50662 47821 89,8 94,4",
0101,Politični sistem,,
01011205,Dostop do informacij javnega značaja,"53261 50662 47821 89,8 94,4",
1267,Plače,"32211 29839 28200 87,6 94,5",
400,Plače in drugi izdatki zaposlenim,"25200 22828 22497 89,3 98,6",
401,Prispevki delodajalcev za socialno varnost,"4511 4511 3620 80,2 80,2",
402,Izdatki za blago in storitve,"2500 2500 2083 83,3 83,3",
,Sredstva za izvedbo ZSPJS,"120 0 0,0 0,0",
1274,,120,
400,Plače in drugi izdatki zaposlenim,"120 120 0 0,0 0,0",
,,"13650 14607 107,0 93,1",
1271,Materialni stroški,15689,
402,Izdatki za blago in storitve,"13650 15689 14607 107,0 93,1",
,Investicije in investicijsko vzdrževanje državnih organov,"7280 5014 68,9 100,0",
1273,,5014,
420,Nakup in gradnja osnovnih sredstev,"7280 5014 5014 68,9 100,0",
,POSEBNI DEL ZAKLJUČNEGA RAČUNA PRORAČUNA,Stran 6 od 194,
,"Vir podatkov: Ministrstvo za finance, Direktorat za javno računovodstvo",,
,NEVLADNI PRORAČUNSKI UPORABNIKI,Bilanca odhodkov,
131,USTAVNO SODIŠČE,v tiso&#269; tolarjih,
,,RE/VP,
,,Spremenjeni Veljavni Realizacija RE/SP,
,,2004,
,,2004,
,,prora&#269;un 2004 prora&#269;un 2004 2004,
,SPU/PU/PPP/GPR/PPR/PP/K3,,
,,(5=3/2),
,,(1) (2) (3) (4=3/1),
131,USTAVNO SODIŠČE,"1012322 1016017 928595 91,7 91,4",
1311,Ustavno sodišče,"1012322 1016017 928595 91,7 91,4",
01,POLITIČNI SISTEM,"1012322 1016017 928595 91,7 91,4",
0101,Politični sistem,"1012322 1016017 928595 91,7 91,4",
01011301,Ustavno sodišče in njegovo delovanje,"1012322 1016017 928595 91,7 91,4",
3007,Plače,"747287 747287 701848 93,9 93,9",
400,Plače in drugi izdatki zaposlenim,"591455 590155 554509 93,8 94,0",
401,Prispevki delodajalcev za socialno varnost,"96734 98034 93161 96,3 95,0",
402,Izdatki za blago in storitve,"59098 59098 54178 91,7 91,7",
1291,Sredstva za izvedbo ZSPJS,"2751 2751 0 0,0 0,0",
400,Plače in drugi izdatki zaposlenim,"2751 2751 0 0,0 0,0",
3331,Materialni stroški,"134251 134251 112329 83,7 83,7",
402,Izdatki za blago in storitve,"134251 134251 112329 83,7 83,7",
2820,Investicije in investicijsko vzdrževanje državnih organov,"92904 92904 88278 95,0 95,0",
420,Nakup in gradnja osnovnih sredstev,"92904 92904 88278 95,0 95,0",
3655,Drugi odhodki za delo na drugih področjih,"27960 27960 19449 69,6 69,6",
402,Izdatki za blago in storitve,"27960 27960 19449 69,6 69,6",
8752,Upravljanje in vzdrževanje službenih in najemnih stanovanj,"2229 2229 886 39,8 39,8",
402,Izdatki za blago in storitve,"2229 2229 886 39,8 39,8",
7920,Mednarodna konferenca na Bledu - tuja donacija,"0 2833 2833 - 100,0",
402,Izdatki za blago in storitve,"0 2833 2833 - 100,0",
8421,Premičnine - sredstva od prodaje državnega premoženja,"950 1195 0 0,0 0,0",
420,Nakup in gradnja osnovnih sredstev,"950 1195 0 0,0 0,0",
131,Gostinska dejavnost za potrebe državnih organov,"2690 3231 2885 107,3 89,3",
402,Izdatki za blago in storitve,"2690 3231 2885 107,3 89,3",
147,Izdaja odločb in sklepov Ustavnega sodišča,"600 300 89 14,8 29,6",
402,Izdatki za blago in storitve,"600 300 89 14,8 29,6",
8906,Premičnine - sredstva odškodnine,"700 1077 0 0,0 0,0",
402,Izdatki za blago in storitve,"700 1077 0 0,0 0,0",
,POSEBNI DEL ZAKLJUČNEGA RAČUNA PRORAČUNA,Stran 7 od 194,
,"Vir podatkov: Ministrstvo za finance, Direktorat za javno računovodstvo",,
,NEVLADNI PRORAČUNSKI UPORABNIKI,Bilanca odhodkov,
132,RAČUNSKO SODIŠČE,v tiso&#269; tolarjih,
,,RE/VP,
,,Spremenjeni Veljavni Realizacija RE/SP,
,,2004,
,,2004,
,,prora&#269;un 2004 prora&#269;un 2004 2004,
,SPU/PU/PPP/GPR/PPR/PP/K3,,
,,(5=3/2),
,,(1) (2) (3) (4=3/1),
132,RAČUNSKO SODIŠČE,"1569270 1544191 1256216 80,1 81,4",
1312,Računsko sodišče,"1569270 1544191 1256216 80,1 81,4",
02,EKONOMSKA IN FISKALNA ADMINISTRACIJA,"1569270 1544191 1256216 80,1 81,4",
0203,Fiskalni nadzor,"1569270 1544191 1256216 80,1 81,4",
02031301,Dejavnost Računskega sodišča,"1569270 1544191 1256216 80,1 81,4",
5911,Plače,"1150419 1089270 933554 81,2 85,7",
400,Plače in drugi izdatki zaposlenim,"906328 859428 742451 81,9 86,4",
401,Prispevki delodajalcev za socialno varnost,"147312 139983 122082 82,9 87,2",
402,Izdatki za blago in storitve,"96779 89859 69022 71,3 76,8",
1306,Sredstva za izvedbo ZSPJS,"6482 6482 0 0,0 0,0",
400,Plače in drugi izdatki zaposlenim,"6482 6482 0 0,0 0,0",
5914,Materialni stroški,"182969 182969 101081 55,2 55,2",
402,Izdatki za blago in storitve,"182969 182969 101081 55,2 55,2",
2822,Investicije in investicijsko vzdrževanje državnih organov,"228100 228100 191376 83,9 83,9",
420,Nakup in gradnja osnovnih sredstev,"228100 228100 191376 83,9 83,9",
8844,PHARE CFCU - Nacionalni program za Slovenijo za leto 2002/1,"0 30044 30044 - 100,0",
402,Izdatki za blago in storitve,"0 30044 30044 - 100,0",
1093,Odprodaja - Sredstva od prodaje državnega premoženja,"1300 6029 161 12,4 2,7",
420,Nakup in gradnja osnovnih sredstev,"1300 6029 161 12,4 2,7",
8652,Prevozna sredstva - sredstva odškodnine,"0 1297 0 - 0,0",
402,Izdatki za blago in storitve,"0 185 0 - 0,0",
420,Nakup in gradnja osnovnih sredstev,"0 1112 0 - 0,0",
,POSEBNI DEL ZAKLJUČNEGA RAČUNA PRORAČUNA,Stran 8 od 194,
,"Vir podatkov: Ministrstvo za finance, Direktorat za javno računovodstvo",,
,NEVLADNI PRORAČUNSKI UPORABNIKI,Bilanca odhodkov,
134,DRŽAVNA REVIZIJSKA KOMISIJA,v tiso&#269; tolarjih,
,,RE/VP,
,,Spremenjeni Veljavni Realizacija RE/SP,
,,2004,
,,2004,
,,prora&#269;un 2004 prora&#269;un 2004 2004,
,SPU/PU/PPP/GPR/PPR/PP/K3,,
,,(5=3/2),
,,(1) (2) (3) (4=3/1),
134,DRŽAVNA REVIZIJSKA KOMISIJA,"237162 237162 225395 95,0 95,0",
1314,Državna revizijska komisija,"237162 237162 225395 95,0 95,0",
02,EKONOMSKA IN FISKALNA ADMINISTRACIJA,"237162 237162 225395 95,0 95,0",
0202,Urejanje na področju fiskalne politike,"237162 237162 225395 95,0 95,0",
02021301,Javna naročila in nadzor,"237162 237162 225395 95,0 95,0",
1020,Plače,"160094 167083 164720 102,9 98,6",
400,Plače in drugi izdatki zaposlenim,"125814 132292 130288 103,6 98,5",
401,Prispevki delodajalcev za socialno varnost,"19522 21567 21389 109,6 99,2",
402,Izdatki za blago in storitve,"14758 13225 13043 88,4 98,6",
1308,Sredstva za izvedbo ZSPJS,"105 105 0 0,0 0,0",
400,Plače in drugi izdatki zaposlenim,"105 105 0 0,0 0,0",
1021,Materialni stroški,"61054 58116 50026 81,9 86,1",
402,Izdatki za blago in storitve,"61054 58116 50026 81,9 86,1",
1022,Investicije in investicijsko vzdrževanje,"15909 11857 10649 66,9 89,8",
420,Nakup in gradnja osnovnih sredstev,"15909 11857 10649 66,9 89,8",
,POSEBNI DEL ZAKLJUČNEGA RAČUNA PRORAČUNA,Stran 9 od 194,
,"Vir podatkov: Ministrstvo za finance, Direktorat za javno računovodstvo",,
,NEVLADNI PRORAČUNSKI UPORABNIKI,Bilanca odhodkov,
39,SLOVENSKA AKADEMIJA ZNANOSTI IN UMETNOSTI,v tiso&#269; tolarjih,
,,RE/VP,
,,Spremenjeni Veljavni Realizacija RE/SP,
,,2004,
,,2004,
,,prora&#269;un 2004 prora&#269;un 2004 2004,
,SPU/PU/PPP/GPR/PPR/PP/K3,,
,,(5=3/2),
,,(1) (2) (3) (4=3/1),
39,SLOVENSKA AKADEMIJA ZNANOSTI IN,"859147 876519 810786 94,4 92,5",
,UMETNOSTI,,
3911,Slovenska akademija znanosti in umetnosti,"859147 876519 810786 94,4 92,5",
05,ZNANOST IN TEHNOLOŠKI RAZVOJ,"859147 876519 810786 94,4 92,5",
,,"799431 816802 751069 94,0 92,0",
0501,Urejanje sistema znanstvenega raziskovanja,,
05013901,Slovenska akademija znanosti in umetnosti,"799431 816802 751069 94,0 92,0",
3092,Plače,"203078 203078 196875 97,0 97,0",
400,Plače in drugi izdatki zaposlenim,"166297 166264 161224 97,0 97,0",
401,Prispevki delodajalcev za socialno varnost,"29359 29392 28548 97,2 97,1",
402,Izdatki za blago in storitve,"7422 7422 7104 95,7 95,7",
,Sredstva za izvedbo ZSPJS,"1087 0 0,0 0,0",
4562,,1087,
400,Plače in drugi izdatki zaposlenim,"1087 1087 0 0,0 0,0",
,,"18846 18289 97,1 87,7",
3416,Materialni stroški,20846,
402,Izdatki za blago in storitve,"18846 20846 18289 97,1 87,7",
,,"7548 8305 110,0 92,3",
6164,Materialni stroški biblioteke,8998,
402,Izdatki za blago in storitve,"7548 8998 8305 110,0 92,3",
,Investicije in investicijsko vzdrževanje državnih organov,"168146 158439 94,2 94,2",
2938,,168146,
420,Nakup in gradnja osnovnih sredstev,"168146 168146 158439 94,2 94,2",
,,"336988 300659 89,2 89,8",
5252,Članske nagrade akademikom,334788,
411,Transferi posameznikom in gospodinjstvom,"336988 334788 300659 89,2 89,8",
,,"10540 11023 104,6 86,5",
7944,Fond upokojenih akademikov,12740,
402,Izdatki za blago in storitve,"9500 11700 10397 109,4 88,9",
420,Nakup in gradnja osnovnih sredstev,"1040 1040 626 60,2 60,2",
3740,Meddržavno sodelovanje,"10352 9975 8648 83,5 86,7",
402,Izdatki za blago in storitve,"10352 9975 8648 83,5 86,7",
7945,Mednarodna združenja in članarine,"5657 6657 6639 117,4 99,7",
402,Izdatki za blago in storitve,"5657 6657 6639 117,4 99,7",
6163,Nakup revij in knjig,"4872 4872 4852 99,6 99,6",
402,Izdatki za blago in storitve,"4872 4872 4852 99,6 99,6",
8719,Oddelek za spremljanje razvoja znanosti,"10389 8939 6245 60,1 69,9",
402,Izdatki za blago in storitve,"10389 8939 6245 60,1 69,9",
6165,Tisk Letopisa in publikacij SAZU,"12928 21883 19415 150,2 88,7",
402,Izdatki za blago in storitve,"9728 21883 19415 199,6 88,7",
412,Transferi neprofitnim organizacijam in ustanovam,"400 0 0 0,0 -",
413,Drugi tekoči domači transferi,"2800 0 0 0,0 -",
,,"0 2706 - 59,3",
7913,Finančne pomoči - donacija,4560,
402,Izdatki za blago in storitve,"0 4560 2706 - 59,3",
,"Prodaja knjig, najemnine in drugo","8800 8972 102,0 87,7",
171,,10234,
401,Prispevki delodajalcev za socialno varnost,"2200 0 0 0,0 -",
402,Izdatki za blago in storitve,"6600 8789 7527 114,1 85,7",
420,Nakup in gradnja osnovnih sredstev,"0 1445 1445 - 100,0",
172,Stanovanjska sredstva,"200 0 0 0,0 -",
402,Izdatki za blago in storitve,"200 0 0 0,0 -",
0502,Znanstveno - raziskovalna dejavnost,"59717 59717 59717 100,0 100,0",
05023901,Znanstveno-raziskovalna dejavnost,"59717 59717 59717 100,0 100,0",
4483,Znanstveno raziskovalni center SAZU,"59717 59717 59717 100,0 100,0",
413,Drugi tekoči domači transferi,"59717 59717 59717 100,0 100,0",
,POSEBNI DEL ZAKLJUČNEGA RAČUNA PRORAČUNA,Stran 10 od 194,
,"Vir podatkov: Ministrstvo za finance, Direktorat za javno računovodstvo",,
,VLADNI PRORAČUNSKI UPORABNIKI,Bilanca odhodkov,
14,URAD PREDSEDNIKA VLADE,v tiso&#269; tolarjih,
,,RE/VP,
,,Spremenjeni Veljavni Realizacija RE/SP,
,,2004,
,,2004,
,,prora&#269;un 2004 prora&#269;un 2004 2004,
,SPU/PU/PPP/GPR/PPR/PP/K3,,
,,(5=3/2),
,,(1) (2) (3) (4=3/1),
14,URAD PREDSEDNIKA VLADE,"619966 619051 504870 81,4 81,6",
1411,Urad predsednika vlade,"619966 619051 504870 81,4 81,6",
01,POLITIČNI SISTEM,"619966 619051 504870 81,4 81,6",
0101,Politični sistem,"619966 619051 504870 81,4 81,6",
01011401,Dejavnost urada predsednika vlade,"619966 619051 504870 81,4 81,6",
3002,Plače,"315171 314558 251456 79,8 79,9",
400,Plače in drugi izdatki zaposlenim,"255297 262773 199671 78,2 76,0",
401,Prispevki delodajalcev za socialno varnost,"38213 33458 33458 87,6 100,0",
402,Izdatki za blago in storitve,"21661 18327 18327 84,6 100,0",
3326,Materialni stroški,"184921 199068 179072 96,8 90,0",
402,Izdatki za blago in storitve,"184921 199068 179072 96,8 90,0",
2825,Investicije in investicijsko vzdrževanje državnih organov,"45285 45285 22279 49,2 49,2",
420,Nakup in gradnja osnovnih sredstev,"45285 45285 22279 49,2 49,2",
1823,Financiranje projektov,"49590 49590 42215 85,1 85,1",
402,Izdatki za blago in storitve,"49590 49590 42215 85,1 85,1",
4900,Sistem varovanja,"25000 10550 9848 39,4 93,3",
402,Izdatki za blago in storitve,"20000 9835 9133 45,7 92,9",
420,Nakup in gradnja osnovnih sredstev,"5000 715 715 14,3 100,0",
,POSEBNI DEL ZAKLJUČNEGA RAČUNA PRORAČUNA,Stran 11 od 194,
,"Vir podatkov: Ministrstvo za finance, Direktorat za javno računovodstvo",,
,VLADNI PRORAČUNSKI UPORABNIKI,Bilanca odhodkov,
15,VLADNE SLUŽBE,v tiso&#269; tolarjih,
,,RE/VP,
,,Spremenjeni Veljavni Realizacija RE/SP,
,,2004,
,,2004,
,,prora&#269;un 2004 prora&#269;un 2004 2004,
,SPU/PU/PPP/GPR/PPR/PP/K3,,
,,(5=3/2),
,,(1) (2) (3) (4=3/1),
15,VLADNE SLUŽBE,"35423579 36746972 34671561 97,9 94,4",
1511,Generalni sekretariat vlade,"3039341 3085034 2984640 98,2 96,8",
01,POLITIČNI SISTEM,"1977727 1986839 1887494 95,4 95,0",
0101,Politični sistem,"1977727 1986839 1887494 95,4 95,0",
01011202,Izvedba in nadzor volitev in referendumov,"0 22807 18805 - 82,5",
1586,Povračilo stroškov volilne kampanje,"0 22807 18805 - 82,5",
